#wvl [um]      Flux [erg/s/cm]
3.547128438    99323.0504        
3.545870672    99413.8613        
3.544613798    99433.726         
3.543357815    99246.9247        
3.542102721    99178.9918        
3.540848516    99350.193         
3.539595199    98936.7871        
3.538342769    99403.5701        
3.537091225    99483.7895        
3.535840566    99038.7489        
3.534590791    98440.2297        
3.533341899    99408.9337        
3.532093889    99603.8323        
3.530846761    99394.8596        
3.529600513    97343.7593        
3.528355145    99662.0345        
3.527110655    99018.6528        
3.525867043    99309.5584        
3.524624307    99472.9047        
3.523382447    99618.7939        
3.522141462    97742.7039        
3.520901351    98972.6652        
3.519662112    99380.1272        
3.518423746    99298.0683        
3.517186251    99437.2595        
3.515949626    96800.9506        
3.51471387     99850.4309        
3.513478983    99614.1736        
3.512244963    99849.4406        
3.51101181     98917.2269        
3.509779522    99365.8251        
3.508548099    99413.6653        
3.50731754     98204.4868        
3.506087843    99716.6079        
3.504859009    99534.3193        
3.503631036    99588.9997        
3.502403923    95793.5388        
3.501177669    98528.7074        
3.499952273    99949.871         
3.498727735    99894.8097        
3.497504054    99912.1783        
3.496281228    99414.1092        
3.495059257    99856.9769        
3.49383814     98651.7279        
3.492617876    96183.9386        
3.491398464    99808.8538        
3.490179903    99648.2448        
3.488962192    99775.9407        
3.487745331    99738.0517        
3.486529319    100240.162        
3.485314154    100158.398        
3.484099835    100140.625        
3.482886363    99824.8293        
3.481673736    100119.674        
3.480461952    99386.7152        
3.479251012    98267.4946        
3.478040914    100285.617        
3.476831658    99638.9231        
3.475623242    100184.223        
3.474415666    99280.6069        
3.473208929    100074.01         
3.47200303     100306.448        
3.470797968    100045.113        
3.469593742    100037.342        
3.468390352    100266.707        
3.467187795    100324.539        
3.465986073    100155.311        
3.464785183    99032.0859        
3.463585125    100148.322        
3.462385899    100069.155        
3.461187502    100162.712        
3.459989935    100423.378        
3.458793196    100540.8          
3.457597284    100566.923        
3.4564022      99992.8792        
3.455207941    99158.5047        
