#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
2.369566154    30913.4782        30806.285         30425.7604        29485.4982        26322.3194        
2.369004803    29849.0038        29708.0361        29216.3177        28050.9851        24489.8989        
2.368443717    28951.7632        28775.076         28160.8452        26718.6457        22444.8536        
2.367882897    13888.3156        13658.1778        12948.5423        11691.7598        9719.76982        
2.367322343    27413.4545        27194.2975        26443.6229        24744.4557        20145.6859        
2.366762054    8501.59588        8492.88107        8467.88127        8429.96735        8384.70805        
2.366202031    29487.0096        29327.3741        28769.834         27447.1249        23444.3826        
2.365642272    21562.2053        21303.2142        20456.221         18727.7164        14921.5292        
2.365082778    28577.9015        28395.6073        27765.8511        26308.7158        22125.0943        
2.364523549    26259.0256        26016.1509        25190.5783        23354.0382        18565.8926        
2.363964584    10608.5045        10483.8901        10116.3275        9526.58001        8757.89785        
2.363405883    13834.5369        13679.9938        13190.417         12252.7142        10386.7147        
2.362847446    27527.4234        27328.5658        26650.6184        25129.2269        21029.8073        
2.362289273    29323.324         29167.6422        28627.3803        27362.4315        23603.1345        
2.361731364    28137.0598        27953.4689        27324.7984        25898.1165        21933.2919        
2.361173718    17336.2562        17112.5388        16396.0466        14998.0362        12164.7067        
2.360616335    22732.5206        22460.3473        21561.5703        19690.0709        15434.9679        
2.360059216    28593.1815        28422.5851        27836.0824        26492.3313        22684.3626        
2.35950236     22002.549         21765.1841        20987.8431        19392.8038        15794.3442        
2.358945766    23352.0385        23104.5947        22285.5966        20565.1514        16514.6286        
2.358389434    12869.0349        12725.2492        12272.2619        11418.1977        9807.19262        
2.357833365    24750.1638        24516.0728        23735.5895        22069.6471        18001.9364        
2.357277559    30128.2536        29996.2976        29532.5822        28413.3884        24832.6702        
2.356722014    29222.3977        29059.0321        28490.866         27155.8789        23189.978         
2.356166731    17850.6038        17619.8863        16880.1644        15434.2547        12491.6136        
2.35561171     12391.2176        12187.6296        11574.0257        10544.8           9110.52209        
2.35505695     15637.871         15369.4478        14528.1078        12983.1013        10375.3648        
2.354502451    21832.8885        21618.2227        20915.3503        19470.52          16159.596         
2.353948213    21987.7842        21750.4344        20971.6358        19367.0211        15728.0519        
2.353394236    9616.69644        9539.65454        9314.26229        8959.10083        8511.43293        
2.35284052     12437.0195        12289.7643        11829.8893        10985.0859        9517.52267        
2.352287065    28761.3167        28583.727         27967.8475        26530.2413        22325.4202        
2.351733869    22601.5382        22345.7631        21503.8202        19760.3021        15801.9826        
2.351180934    14679.4287        14442.7967        13702.0518        12343.3731        10044.3518        
2.350628259    16330.5868        16063.2623        15219.5435        13640.415         10827.9777        
2.350075843    30357.3286        30234.8343        29803.054         28754.2642        25369.3769        
2.349523687    12785.1605        12633.5987        12157.5908        11266.716         9629.19603        
2.348971791    29242.6           29066.9014        28448.9255        26961.2316        22377.1431        
2.348420154    27770.3399        27579.0689        26925.4689        25450.8156        21431.4087        
2.347868775    30159.2342        30025.0682        29550.8883        28392.9105        24636.4804        
2.347317656    18659.77          18305.0422        17169.8846        15003.6801        11190.287         
2.346766795    17839.5237        17629.9667        16956.8276        15631.8785        12860.9431        
2.346216193    30975.2057        30873.9532        30511.8209        29600.8192        26412.3846        
2.345665849    29261.2909        29106.5709        28569.2755        27309.6524        23565.5828        
2.345115763    18746.2689        18449.2183        17495.9191        15644.4493        12071.498         
2.344565936    28045.1124        27834.9346        27106.6749        25416.3202        20632.4512        
