#wvl           I[ 0.0 deg]       I[20.0 deg]       I[40.0 deg]       I[60.0 deg]       I[80.0 deg]       
#[um]          [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     [erg/s/cm/sr]     
4.557507458    16195.6578        16076.2064        15692.9427        14940.0856        13397.3842        
4.555431317    18715.3906        18569.7325        18096.4808        17140.5771        15036.3877        
4.553357066    16090.1485        15964.1837        15561.6525        14779.4905        13229.929         
4.551284704    14977.1365        14871.3007        14534.8673        13891.7326        12699.1709        
4.549214227    15398.2404        15282.8547        14915.9597        14213.1252        12888.4281        
4.547145633    17344.3231        17209.0684        16772.8943        15906.8235        14072.3447        
4.545078919    13058.2843        12994.1103        12798.7346        12466.1231        12005.6922        
4.543014083    12820.5567        12761.6302        12587.8037        12309.1903        11947.6422        
4.540951123    18236.7591        18093.0506        17627.3576        16692.5168        14664.5256        
4.538890035    11769.9015        11769.0233        11766.5077        11762.7003        11758.1531        
4.536830817    14167.5811        14085.7621        13825.9595        13331.9108        12442.906         
4.534773467    17949.9369        17813.3016        17370.9643        16484.5008        14560.5028        
4.532717983    12876.6106        12818.3109        12642.8572        12352.0851        11966.5925        
4.53066436     17070.881         16927.5747        16468.1701        15570.4094        13762.2736        
4.528612598    18079.5536        17939.8678        17487.7319        16582.4149        14626.392         
4.526562693    14675.4666        14571.0367        14241.1868        13621.6178        12534.5184        
4.524514643    12683.357         12640.3691        12510.2492        12288.8123        11965.5963        
4.522468446    16176.934         16067.0035        15713.0013        15010.6846        13529.3874        
4.520424098    15462.5883        15345.4073        14972.9038        14259.4132        12913.5201        
4.518381598    15865.301         15739.7634        15340.2125        14573.0222        13109.1824        
4.516340943    12034.7204        12019.093         11973.7892        11903.6526        11817.3008        
4.51430213     16496.6553        16366.8477        15950.9953        15137.9339        13492.1499        
4.512265157    15767.3644        15644.4076        15253.0565        14501.0459        13063.5155        
4.510230022    17758.7975        17624.3459        17189.813         16322.1104        14450.1873        
4.508196721    16922.2948        16787.9872        16356.7304        15508.923         13760.3048        
4.506165253    15250.6504        15140.4829        14789.6659        14115.5216        12841.7898        
4.504135615    18953.6428        18810.0115        18342.8514        17396.2673        15290.291         
4.502107805    16864.6761        16731.7874        16305.0996        15466.2713        13736.671         
4.50008182     15114.0844        15007.0685        14666.5149        14013.4713        12789.2517        
4.498057657    19313.2971        19164.4869        18679.4546        17692.4976        15483.3833        
4.496035314    14598.4686        14486.0222        14135.6634        13500.5811        12474.2596        
4.494014789    16326.7006        16199.9726        15794.2978        15002.4773        13409.6133        
4.49199608     19648.5767        19501.3667        19020.8437        18039.4777        15817.5349        
4.489979183    14010.5708        13919.4289        13636.1642        13126.3151        12319.2789        
4.487964096    16737.7016        16605.6649        16182.2884        15352.8814        13662.737         
4.485950818    18393.5538        18257.1403        17814.6347        16922.9062        14953.1495        
4.483939345    15365.7699        15251.2777        14887.3159        14190.5587        12883.0529        
4.481929674    16315.5873        16179.8015        15747.4978        14917.3733        13329.152         
4.479921805    17353.2601        17220.0374        16790.9563        15941.0292        14146.2277        
4.477915734    13663.0063        13581.0857        13327.582         12877.3787        12199.6866        
4.475911458    15740.5092        15631.2662        15280.9587        14594.4287        13209.2102        
4.473908976    16035.6268        15886.8333        15418.3366        14547.0267        13031.3333        
4.471908285    11806.1675        11806.1675        11806.1675        11806.1675        11806.1675        
4.469909383    15773.6159        15648.3837        15250.6717        14491.8193        13073.6788        
4.467912266    18732.699         18588.0139        18118.2253        17170.2556        15083.1749        
4.465916934    14420.5511        14323.1343        14016.3798        13445.3034        12471.7657        
4.463923383    19580.4016        19434.3936        18958.0955        17986.4705        15792.3795        
4.461931611    11813.4503        11813.4223        11813.3467        11813.2553        11813.217         
4.459941615    17512.588         17376.2913        16936.9638        16065.1567        14214.2772        
